DATAFLOW,LAST UPDATE,freq,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DE,2012,3.66,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DE,2013,3.72,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DE,2014,3.78,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DE,2015,3.8,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DE,2016,3.7,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DE,2017,3.78,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DE,2018,3.96,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DE,2019,3.98,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DE,2020,4.08,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2008,4.37,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2009,4.6,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2010,4.4,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2011,4.41,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2012,4.26,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2013,4.35,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2014,4.2,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2015,4.26,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2016,4.34,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2017,4.22,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2018,4.44,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2019,4.32,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,DK,2020,4.44,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2008,3.73,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2009,4.39,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2010,4.05,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2011,3.98,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2012,3.9,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2013,3.79,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2014,4.02,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2015,4.09,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2016,4.25,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2017,4.47,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2018,4.67,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2019,5.2,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EE,2020,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2008,2.57,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2009,2.47,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2010,2.11,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2011,2.07,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2012,2.03,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2013,1.95,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2014,2.05,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2015,2.23,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2016,2.16,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2017,1.98,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2018,2.45,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2019,2.24,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EL,2020,3.19,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2008,3.41,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2009,3.4,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2010,3.33,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2011,3.32,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2012,3.3,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2013,3.24,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2014,3.12,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2015,3.09,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2016,3.11,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2017,3.22,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2018,3.2,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2019,3.34,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ES,2020,3.63,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EU27_2020,2008,,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EU27_2020,2019,4.05,u
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,EU27_2020,2020,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2008,3.46,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2009,3.67,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2010,3.67,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2011,3.65,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2012,3.75,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2013,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2014,4.06,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2015,4.3,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2016,4.35,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2017,4.49,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2018,4.48,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2019,4.66,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FI,2020,4.86,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2008,3.69,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2009,3.74,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2010,3.75,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2011,3.77,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2012,3.71,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2013,3.59,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2014,3.58,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2015,3.63,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2016,3.72,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2017,4.09,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2018,3.88,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2019,3.93,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,FR,2020,4.28,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2008,3.62,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2009,3.79,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2010,4.33,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2011,3.81,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2012,3.73,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2013,3.69,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2014,3.65,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2015,3.72,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2016,3.74,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2017,3.9,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2018,4,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2019,4.37,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HR,2020,4.87,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2008,4.05,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2009,4.08,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2010,4.08,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2011,3.86,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2012,3.84,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2013,4.04,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2014,3.95,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2015,4.07,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2016,4.02,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2017,4.12,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2018,4.3,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2019,4.35,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,HU,2020,4.55,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2008,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2009,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2010,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2011,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2012,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2013,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2014,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2015,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2016,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2017,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2018,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2019,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IE,2020,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IS,2008,,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IS,2016,4.21,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IS,2017,4.18,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IS,2018,4.03,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IS,2019,4.2,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IS,2020,4.63,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2008,3.09,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2009,3.07,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2010,3.16,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2011,3.1,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2012,3.17,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2013,2.99,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2014,2.98,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2015,2.98,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2016,3.05,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2017,3.09,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2018,3.05,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2019,3.1,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,IT,2020,3.28,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2008,2,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2009,2.35,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2010,2.29,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2011,2.34,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2012,2.37,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2013,2.35,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2014,2.49,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2015,2.87,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2016,2.9,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2017,2.9,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2018,3.03,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2019,3.33,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LT,2020,3.6,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2008,5.89,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2009,6.27,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2010,6.71,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2011,7.01,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2012,6.9,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2013,6.84,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2014,7.68,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2015,7.06,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2016,6.4,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2017,6.41,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2018,6.72,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2019,6.87,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LU,2020,6.2,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2008,3.08,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2009,3.18,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2010,3.35,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2011,3.16,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2012,3.23,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2013,3.52,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2014,3.45,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2015,3.69,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2016,4.06,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2017,4.27,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2018,4.52,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2019,4.93,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,LV,2020,5.22,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,ME,2008,,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MK,2008,,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MK,2011,4.08,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MK,2012,4.08,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MK,2013,3.45,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MK,2014,3.15,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MK,2015,3.15,p
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MK,2016,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MK,2017,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MK,2018,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MK,2019,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2008,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2009,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2010,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2011,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2012,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2013,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2014,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2015,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2016,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2017,6.97,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2018,6.56,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2019,5.85,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,MT,2020,7.33,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2008,4.29,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2009,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2010,,c
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2011,4.5,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2012,4.59,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2013,4.68,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2014,4.51,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2015,4.47,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2016,4.76,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2017,4.68,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2018,4.71,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2019,4.69,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NL,2020,5.01,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2008,,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2009,3.3,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2010,3.22,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2011,3.02,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2012,3.08,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2013,3.07,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2014,3.17,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2015,3.27,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2016,3.36,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2017,3.31,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2018,3.26,b
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2019,3.64,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,NO,2020,3.92,
ESTAT:ISOC_BDE15AG(1.0),02/10/23 23:00:00,A,G-U_ICT,PL,2008,3,b
